职位名称,薪资,技能要求,学历要求,工作经验,公司名称,城市,招聘负责人,福利,职位链接
游戏客户端开发-腾娱互动,12-24K·14薪,['UE4'],本科,3-5年,腾讯,深圳,李女士,餐补, 股票期权, 节日福利, 交通补助, 住房补贴, 免费早晚餐, 免费班车, 员工旅游, 带薪年假, 年终奖, 补充医疗保险, 包吃, 免费健身房, 定期体检, 零食下午茶, 五险一金, 公仔周边活动,https://www.zhipin.com/job_detail/942f17d5b627a7041HFz2Ny7FFdQ.html?securityId=rg9k_qpvr5JiM-n1YqU6aVFNWimFBdxKkODLnMKs1JoQoGFeELboCdpC2tSAk12EM13MJUrGpWorbrFcFoAgh78WVN_ImrXUNOiAWyfKyuY_LJOoYcVX
机器学习平台运维工程师（AIGC/大模型方向,35-55K·16薪,['Golang', 'Python/Shell', '运维开发经验', '机器学习系统', 'AI平台'],本科,3-5年,腾讯,深圳,杨女士,包吃, 补充医疗保险, 节日福利, 五险一金, 带薪年假, 交通补助, 定期体检, 公仔周边活动, 餐补, 住房补贴, 股票期权, 免费班车, 免费早晚餐, 年终奖, 员工旅游, 免费健身房, 零食下午茶,https://www.zhipin.com/job_detail/737a89f88442f7911HRz29i4ElBT.html?securityId=LQblWqvRTlXmH-V1y8aujDvCofpG-nQMtrCU3mG8B4wK0bXW_eLpm4m1D3otb4nwU8yH6pHvKMfAvTb31plyIlUx5xeDgAZtITP8TrREC7x1w6-sMfw~
QQ浏览器-RAG算法工程师,300-350元/天,['机器学习', '大模型算法', '强化学习', '深度学习', '自然语言处理算法', '搜索算法', 'C/C++', 'Python'],硕士,,腾讯,北京,卢先生,餐补, 定期体检, 交通补助, 包吃, 住房补贴, 五险一金, 股票期权, 年终奖, 免费早晚餐, 免费班车, 节日福利, 补充医疗保险, 员工旅游, 免费健身房, 零食下午茶, 带薪年假, 公仔周边活动,https://www.zhipin.com/job_detail/ea6dbef6bbe5e28403V62tm8EFZT.html?securityId=wNWRdclx-FaUf-z1x9IdXYNZHfMRoARaz3rdjLqOwSs4x_OvHo4gUhXGx1xVegrJbMgv70EfSmRKIDPLhbLLm9amasYLkiNLnXikVZdTL62e-kYw
微信视频号内容安全算法高级工程师(广州),65-95K·15薪,['深度学习', '风控算法', '算法工程化经验', '发表算法相关优秀论文'],本科,3-5年,腾讯,广州,罗先生,补充医疗保险, 定期体检, 员工旅游, 免费健身房, 包吃, 餐补, 带薪年假, 股票期权, 节日福利, 免费早晚餐, 住房补贴, 五险一金, 零食下午茶, 年终奖, 交通补助, 免费班车, 公仔周边活动,https://www.zhipin.com/job_detail/2c85d58d72cba85b03Z83Nq0EFtT.html?securityId=oV6qBpExwMx69-w11S0q4hZVDyVK_1q4OVS2fIW7uaGny09gHk5muWgUMhoNXSPbDHZ24RyNaBh3JND-bLqlcsRRkUyGGPI0OytQHPPyFK-eLRln08y3nllR8axrsVuAIgNEFtGQ1XiOsi1wXcxr37HF
微信搜索-搜索LLM算法工程师(北京),50-80K·15薪,['大模型算法', '强化学习', '搜索算法', 'Python', 'C/C++', 'Java'],本科,5-10年,腾讯,北京,郭先生,餐补, 公仔周边活动, 免费班车, 年终奖, 节日福利, 员工旅游, 五险一金, 住房补贴, 定期体检, 免费健身房, 交通补助, 补充医疗保险, 包吃, 带薪年假, 免费早晚餐, 零食下午茶, 股票期权,https://www.zhipin.com/job_detail/8d381860247e8abb03d63Nq0F1ZY.html?securityId=JF78z56ks6DFa-Q1cOXggGA4YHwUJcdwtYYpoXAiahLT4NQWT4Lu_ky8bDxqQWwCSCvGKPnO0syZ5to4qtUHPzoUYyuWb-Ehf2ZUYGm5UxpeEaCRN-W5
微信小店-推荐算法工程师(广州),30-60K·17薪,[],硕士,1-3年,腾讯,广州,郭先生,股票期权, 补充医疗保险, 免费班车, 定期体检, 住房补贴, 餐补, 节日福利, 带薪年假, 员工旅游, 免费健身房, 交通补助, 公仔周边活动, 零食下午茶, 免费早晚餐, 年终奖, 五险一金, 包吃,https://www.zhipin.com/job_detail/e1b6409eb161af4103Z63t29FlNV.html?securityId=6l6w_XZbzVPXU-z1jYDhrRPnOL6jW2BPZ2YagGkKWaHIPox6NjaNIKlWjOvKXlHKAyC4HYqwGPfbzcL6CXqnGUaD_2Rb8DrqAlaoDHU6ZDesZxNrvov5
TEG09-腾讯云CDN后台研发工程师 （云智）,14-24K·14薪,['C++', 'MySQL'],本科,3-5年,腾讯,长沙,刘女士,零食下午茶, 交通补助, 带薪年假, 包吃, 股票期权, 公仔周边活动, 节日福利, 五险一金, 免费早晚餐, 免费班车, 员工旅游, 年终奖, 定期体检, 补充医疗保险, 住房补贴, 餐补, 免费健身房,https://www.zhipin.com/job_detail/6f2f3a2d571bd9dd1HN83di7ElJZ.html?securityId=9PG2LkuWDqvjM-F1aYYwCyaMdwPei5ggbouVqQwKLYTSKTqqBROedzmfE6ESVYQuHPKzRGY2Eumby-de8IFO5vsEOSLZozMoTugszOrAH9Ct8M6qVCY~
腾讯广告-算法工程师-AI审核方向,40-65K·15薪,['大模型算法', '广告算法', 'Python'],硕士,3-5年,腾讯,北京,高先生,交通补助, 补充医疗保险, 免费健身房, 五险一金, 股票期权, 公仔周边活动, 免费班车, 免费早晚餐, 节日福利, 年终奖, 包吃, 零食下午茶, 餐补, 住房补贴, 定期体检, 带薪年假, 员工旅游,https://www.zhipin.com/job_detail/9ccc64d12136372903Z83ti1GVtT.html?securityId=3W5TSUknjFlmt-01j2yZ7NXctH_WZcM4Ac56tpzvQXTt3V4_NHoZv7Q3ZGLjbuqNuSmxr-_BIeNxXE3fhJMhxEgAtOM-G6B7YK8tCMKUk5txscxaDZ7-eLVRK8nsmWali2ogc7dGdiwShuDIqPeYR-W5
游戏系统策划-腾娱,12-20K·14薪,['RTS游戏', 'UGC', 'MOBA游戏', 'RPG游戏', '游戏商业化系统', 'Roblox', '商业分析', '活动设计'],本科,3-5年,腾讯,深圳,饶女士,零食下午茶, 节日福利, 年终奖, 股票期权, 餐补, 补充医疗保险, 带薪年假, 免费早晚餐, 免费健身房, 包吃, 免费班车, 五险一金, 交通补助, 员工旅游, 住房补贴, 定期体检, 公仔周边活动,https://www.zhipin.com/job_detail/d59bcb28e9bce80f03R60t-9ElRW.html?securityId=6ePpwZOLM3tLH-812Do6IO272wlmFZSu9_lYWElYR09UP5rIC30MXIZeHZk-WMvhu1DyqFWcXeiVgjPeOg96RVhixtkwOluefzaVtsSQ_nf7TKSBdUE~
技术美术-《洛克王国》腾娱,11-20K·14薪,['Houdini', 'Blender'],大专,3-5年,腾讯,武汉,陈女士,员工旅游, 包吃, 交通补助, 住房补贴, 零食下午茶, 公仔周边活动, 免费健身房, 股票期权, 定期体检, 年终奖, 五险一金, 带薪年假, 餐补, 免费早晚餐, 节日福利, 免费班车, 补充医疗保险,https://www.zhipin.com/job_detail/fb1ebcf67e040c5c03R72du1E1VW.html?securityId=2h2SWDGbzovzy-Z1BzLFbcDPMkVu_XsoBctFI7aNFCQ8dycKIYPP7ZDHlS3SEd5PMGmy4pY7zBozgmxNG6u4JeqpNzyBGjJzPQv3Zp2f3apOQ_C-ack4g3DJCIyeZEu8mnTY7ChGdj_gXKfzpFLmscQ~
游戏系统策划(腾娱),11-22K·14薪,['MOBA游戏', '竞技性游戏'],本科,1-3年,腾讯,深圳,陈女士,五险一金, 餐补, 节日福利, 免费班车, 股票期权, 免费健身房, 公仔周边活动, 带薪年假, 零食下午茶, 员工旅游, 年终奖, 交通补助, 住房补贴, 补充医疗保险, 定期体检, 包吃, 免费早晚餐,https://www.zhipin.com/job_detail/8657073138fa8b8303d-3t61F1RQ.html?securityId=jyLI61ygxbk99-p1_wTgmw_VrSYHcYErvA2_evxbo4V1N-SopTbd9J-R4FAvtyxnP-6G8zZdxCg73HFeHyoONIaXLPuxELLF9nxNRiso1UCVcJlWeDo~
《三角洲行动》海外宣发推广运营,25-45K·18薪,['文娱/游戏'],本科,3-5年,腾讯,深圳,魏先生,定期体检, 员工旅游, 补充医疗保险, 有无线网, 团建聚餐, 年终奖, 带薪年假, 免费班车, 公仔周边活动, 意外险, 节日福利, 五险一金, 交通补助, 免费健身房,https://www.zhipin.com/job_detail/2fa7619e600700071Hx52t2_FFdX.html?securityId=f9aAuVtEMXMJR-114Jg9lZqELUBF6eKfFb7Z-_FZquQnL_NB60g4UmwdZEUwOOKFwZdcC9ljFujpSHjJfY4xcv39GN6whDplC-4LifKoee_83g~~
【腾娱】3D动画-雪中悍刀行,12-22K·13薪,['3ds MAX', '带薪假期', '五险一金', '年终奖', '餐补', '周末双休', 'UE5'],大专,3-5年,腾讯,广州,何女士,股票期权, 免费早晚餐, 补充医疗保险, 免费班车, 住房补贴, 免费健身房, 包吃, 节日福利, 零食下午茶, 交通补助, 公仔周边活动, 员工旅游, 定期体检, 年终奖, 餐补, 五险一金, 带薪年假,https://www.zhipin.com/job_detail/37ddddd85aa45db303d-39-0F1FT.html?securityId=0enUu8k4nlTzZ-c1KUs7H7ivmX0qM5U31WFHxQ9v8kLiXlhY84roxeAJYPmHx6BMEEKF6prYW7F6vxUqr0Maqrp22zM_Lmz6HF1Myk0hEVMS3ffeGW0~
创新数据产品经理,20-40K·15薪,['需求分析', '产品设计', '用户研究', '数据分析', 'SQL', 'B端产品', 'TO B'],本科,1-3年,腾讯,深圳,戴女士,免费健身房, 免费早晚餐, 股票期权, 免费班车, 定期体检, 公仔周边活动, 包吃, 年终奖, 交通补助, 零食下午茶, 补充医疗保险, 餐补, 员工旅游, 住房补贴, 带薪年假, 五险一金, 节日福利,https://www.zhipin.com/job_detail/e2e91c53ae9c13ac03R83N60EFdW.html?securityId=HLnYgeX6230Fd-B1H1CdEKLoMVIz-f7Av6ykrT4kU3g1Ll1MDR4BAv09qxoHAMk0apgjDqgJZCUdLJkfZ-jlemKKiNiYPSBrhNoD8SdDZ_LyUxVWNBY~
《暗区突围》端游发行（媒介/渠道）(深圳),20-40K·15薪,['媒介/媒体资源方经验', '信息流投放经验', '游戏广告投放', '企业品牌方', '线下投放', '信息流投放', '线下投放经验'],本科,3-5年,腾讯,深圳,史女士,五险一金, 公仔周边活动, 住房补贴, 免费早晚餐, 免费班车, 股票期权, 补充医疗保险, 零食下午茶, 包吃, 定期体检, 免费健身房, 节日福利, 带薪年假, 交通补助, 员工旅游, 年终奖, 餐补,https://www.zhipin.com/job_detail/91ff1180bd59ce9103Z-3NS_FFRQ.html?securityId=ZqX42TGUld3xw-V1OpW3g4ba2wUmY_SuqIAS4xC8ILi0V8dQAakzT08YJriO05IO6ns3MzkWm67xcX-1t79kjVzlvyJNqxDTe2g8l-5rr9iVefs-K2A~
异构计算研发工程师-广告模型平台(北京),50-80K·16薪,['深度学习', '机器学习', '模型加速/性能优化', 'C/C++', '算法工程化经验'],本科,3-5年,腾讯,北京,江女士,包吃, 住房补贴, 免费早晚餐, 五险一金, 定期体检, 餐补, 交通补助, 股票期权, 零食下午茶, 免费班车, 年终奖, 免费健身房, 公仔周边活动, 带薪年假, 节日福利, 员工旅游, 补充医疗保险,https://www.zhipin.com/job_detail/0834745f195e77cf03R809i6FFRV.html?securityId=i0xLxCxFjm1i--X11CjGWihvqOQfV1w72HVlWKQP2bTK4Z3jrQCg3fFCfMd8jsa31U8OHNdum0_aoZeGaY_ckzuf4_5LcYCTrOVnGAHagai4IIDdIUB8
KF—智能运营经理（云智服）,11-20K,['业务数据分析', 'Python/R语言/SPSS', '统计/数学相关专业', '计算机相关专业', 'Tableau/Power BI', '数据分析/商业分析经验', 'SQL'],本科,3-5年,腾讯,重庆,许先生,员工旅游, 补充医疗保险, 定期体检, 带薪年假, 股票期权, 公仔周边活动, 住房补贴, 年终奖, 餐补, 免费早晚餐, 交通补助, 节日福利, 免费健身房, 五险一金, 零食下午茶, 免费班车, 包吃,https://www.zhipin.com/job_detail/841d8102d6ea98a903V83tS-F1pR.html?securityId=i2EmhMpYL49Q9-A1mhLQUO6efdeKJ2skIoBFI3tVWlcoioDwc05O6wJF8eFAQJ1OCBj9ousUHeW6qDLqVdgTlA7GIMU9Wgw9E3uIWXNrKUUq6O0McX0~
西安-腾讯云大数据基础产品后台开发-AI方向,14-24K·14薪,['Golang', 'Java', '大数据经验', 'MySQL', 'Spring'],本科,3-5年,腾讯,西安,苏女士,股票期权, 带薪年假, 定期体检, 公仔周边活动, 免费班车, 免费健身房, 五险一金, 餐补, 员工旅游, 免费早晚餐, 交通补助, 补充医疗保险, 节日福利, 零食下午茶, 包吃, 住房补贴, 年终奖,https://www.zhipin.com/job_detail/69c4fb0b02e70baf03Z_09W9E1VW.html?securityId=vFoWMnK2AjyWq-h17uCJsITphrwMJdoyJXPa4wkYOxFCohK1YrlSlNUhcqKY-tENIWtUTd7tu9mgCmoOmzxZw5eencjSrpHbaX2xJdh2vPyHFxS6dBc~
图数据库内核开发工程师（北上杭深）,50-80K·15薪,['C++', '分布式经验'],本科,5-10年,腾讯,北京,熊女士,免费健身房, 免费早晚餐, 零食下午茶, 年终奖, 包吃, 五险一金, 员工旅游, 股票期权, 餐补, 交通补助, 节日福利, 定期体检, 住房补贴, 免费班车, 补充医疗保险, 公仔周边活动, 带薪年假,https://www.zhipin.com/job_detail/90c222f02b2ee0a31HFz3ti_GFVT.html?securityId=zRioBVrMj36NO-a1joi_Wnk92dRPKSGum7By7AIMnsLXidpTtfnRNlZ5nthKZ2lh7K1_gSa8inVENgPQLwHu9ISBL9MOt7wWFzzDUErc27ixQmHbpwBf
腾讯云-协议开发,18-30K·14薪,['C++', 'MQTT'],本科,5-10年,腾讯,西安,王女士,定期体检, 年终奖, 五险一金, 补充医疗保险, 员工旅游, 餐补, 公仔周边活动, 免费早晚餐, 带薪年假, 包吃, 零食下午茶, 住房补贴, 节日福利, 交通补助, 股票期权, 免费班车, 免费健身房,https://www.zhipin.com/job_detail/43c4682cb37b802303Vy3NS1FVBX.html?securityId=PR8nBV5UGl_Z5-S1UcdZp45X7ZPm_tbYY1kCVTqy7JYAipWyMaNtRayz4yopzmzE-mTRtykcT_XAYB8yqa8mLpndDwSXDHs6ru9Hkr-BtS3hT7liu_aE
3d动画师-腾娱互动,11-19K·14薪,['Unity', 'Maya', '动作冒险'],大专,1-3年,腾讯,武汉,康女士,补充医疗保险, 五险一金, 股票期权, 员工旅游, 零食下午茶, 带薪年假, 年终奖, 免费健身房, 免费早晚餐, 餐补, 免费班车, 节日福利, 住房补贴, 定期体检, 公仔周边活动, 包吃, 交通补助,https://www.zhipin.com/job_detail/1b24fd6f7798859e1HB429S4ElBX.html?securityId=DhMjfkvJP9ESn-m1Y8PWghKNwl6amGfbspK2Cf8N5kofMe1Un3BJOz5WPvisnwM0YgHmOsYg_9wcDCEsFcqR_ZE_HYYjroBKsNQ67v-cs3O-Agae2xU~
腾讯深圳 高级golang后台开发工程师,35-65K·15薪,['Golang', 'MySQL', 'Golang服务端开发经验', '中大型项目开发经验', '系统架构设计经验', '后台开发/后端开发', '后台研发/后端研发', 'go', 'golang', '高并发'],本科,10年以上,腾讯,深圳,李女士,包吃, 定期体检, 节日福利, 公仔周边活动, 股票期权, 零食下午茶, 免费早晚餐, 五险一金, 交通补助, 年终奖, 免费健身房, 住房补贴, 补充医疗保险, 员工旅游, 餐补, 免费班车, 带薪年假,https://www.zhipin.com/job_detail/66f089b7e0cc13f103Z509u7EFFY.html?securityId=Yrg3SNQod13vV-c1p6B3ffsj8Fm5xHgKPS2P9a1sRECCZN2G0EobWaT8QU-VNtlPGh16rC1AUff68HBkxTGkmYw4PFsRCzObr6_SYUueqMgSwDcZDSU~
交互设计师,13-24K·14薪,['交互设计', '用户体验研究', '交互应用', '网页端', 'Figma', '数据分析', '大厂经验', '不接受居家办公', '云计算', '可用性测试'],本科,3-5年,腾讯,西安,黄女士,带薪年假, 交通补助, 五险一金, 定期体检, 餐补, 年终奖, 员工旅游, 免费班车, 零食下午茶, 免费早晚餐, 包吃, 住房补贴, 公仔周边活动, 股票期权, 节日福利, 补充医疗保险, 免费健身房,https://www.zhipin.com/job_detail/c5c2b86692e2d88f1HF83d26FlJW.html?securityId=corKBHS3kQOn--91so1SjRBCEnu8dZpe9fS62R_2zauVVSVXmvQfyWLPhS7wcog9MY-EL6SPSqA4QeDRYvyh-_Ab1MDNw0d9HuyI48x3aW63kQwVzas~
腾娱-UE特效-3A品质UE5动作游戏（深圳）,15-25K·14薪,['写实', '第一人称', '动作冒险', 'UE4', '五险', '五险一金'],大专,3-5年,腾讯,深圳,李女士,零食下午茶, 定期体检, 股票期权, 住房补贴, 免费班车, 免费早晚餐, 五险一金, 带薪年假, 交通补助, 员工旅游, 年终奖, 补充医疗保险, 免费健身房, 餐补, 包吃, 公仔周边活动, 节日福利,https://www.zhipin.com/job_detail/1337bf0126f8e65c03d809q4GVBX.html?securityId=yKwyrRbauq-YI-w1fZ30_JKFkRpFO2bvPFA3v7DepA1Qieu_XdyLDb0mIBJhNcLNOw9MLVS519QisEHJTOXHNDIHQsirw-OPidm2eMqUsOUmhpgeVP2f
数据集成运维工程师,25-40K·16薪,['kafka', 'pulsar', 'linux'],本科,3-5年,腾讯,深圳,江先生,交通补助, 公仔周边活动, 免费班车, 节日福利, 有无线网, 员工旅游, 意外险, 年终奖, 定期体检, 免费健身房, 补充医疗保险, 带薪年假, 团建聚餐, 五险一金,https://www.zhipin.com/job_detail/f37d98f2c496508803B52d-9EVBU.html?securityId=LCL7vopYbFeF--X1e57uEoCheUXsHzCcslsqIstP6Fhn0hYzBdg-iUJiakRaGrgniNeFrOBk-V1az-OTc0MmetmXfDxMh_hTS2JwJqOHdm3Dj5v9GeUVaifrZI1e0TXJd2wAEi-dQWkdYYj1
游戏GUI设计师-武汉（腾娱互动）,11-20K·14薪,['二次元'],大专,1-3年,腾讯,武汉,袁女士,定期体检, 免费早晚餐, 股票期权, 包吃, 公仔周边活动, 零食下午茶, 员工旅游, 带薪年假, 补充医疗保险, 餐补, 免费健身房, 交通补助, 五险一金, 免费班车, 住房补贴, 年终奖, 节日福利,https://www.zhipin.com/job_detail/ce9478defe5a4a7403R72t24EltZ.html?securityId=JRKlUfhLqRgQ4-71Zkd9XN5zaQEb-lOnmtkrMl7gLN-gEBQXj_09ItO5mMaV5S4Tl0nl8h_VEjgo9r8569_FP4UyesVHrvgoDBJhcuJKZRSM1nW22UM~
腾讯云-AI网络高级产品经理(深圳),30-60K·15薪,['B端产品', '云计算产品', '网络安全产品', 'AI产品', '网络产品'],本科,5-10年,腾讯,深圳,李女士,零食下午茶, 股票期权, 定期体检, 年终奖, 免费健身房, 公仔周边活动, 节日福利, 带薪年假, 五险一金, 员工旅游, 包吃, 交通补助, 免费早晚餐, 餐补, 住房补贴, 补充医疗保险, 免费班车,https://www.zhipin.com/job_detail/473d8dfdfd19e98b03d43t69GFdZ.html?securityId=XomNzMVnGZLPo-w13FAmyww5ja4WLt7W_agRgSl24xERK1KDDUArWC6YiKaWAUBg3mbcQEDZmQKyXHu1lvGh_cAx7JJXi8nP7cvBo39y10ZXu73idyQ~
腾讯云泛互联网解决方案架构师-深/广/杭,30-50K,['云计算架构'],本科,5-10年,腾讯,杭州,陈女士,免费健身房, 年终奖, 股票期权, 补充医疗保险, 住房补贴, 定期体检, 包吃, 公仔周边活动, 五险一金, 餐补, 员工旅游, 交通补助, 免费班车, 零食下午茶, 带薪年假, 免费早晚餐, 节日福利,https://www.zhipin.com/job_detail/d0825edcbb3e34e003d43dS8GFVZ.html?securityId=FnGvOcJhOoc69-F1ed72grksiQhAC3yJ406in-YpHjJ_aufyFoGRYWVQQVQNhvHPXAOBKqzxkjje_oupZPWAlDXkLiWTESiG1cTZHVuWko6-1h_jo2Nx
腾讯云-华北公有云售前架构师(北京),30-60K·15薪,['大数据架构', '平台架构', '云计算架构'],本科,5-10年,腾讯,北京,余女士,零食下午茶, 补充医疗保险, 定期体检, 年终奖, 包吃, 带薪年假, 餐补, 免费班车, 交通补助, 员工旅游, 五险一金, 公仔周边活动, 股票期权, 节日福利, 住房补贴, 免费健身房, 免费早晚餐,https://www.zhipin.com/job_detail/9b64e2b541726bf403V43N20E1NY.html?securityId=Blqf5dwFpG70q-Z118QuztFUMtdYZatRlDN4JwdXZA_LhyFEb5uNT8a19-XzG9KNPlt0NGeQWd2Ebeba7F1SE7XHD3MT_O8v1jsDBEwmwP_aYEOaPZc~
混元aigc算法研究员-3d生成,40-70K·16薪,['大模型算法', '多模态算法', '发表算法相关优秀论文', '参加算法相关竞赛/获奖', '3d生成'],硕士,经验不限,腾讯,北京,秦女士,五险一金, 带薪年假, 公仔周边活动, 零食下午茶, 年终奖, 免费健身房, 免费班车, 定期体检, 交通补助, 节日福利, 餐补, 免费早晚餐, 股票期权, 员工旅游, 补充医疗保险, 住房补贴, 包吃,https://www.zhipin.com/job_detail/3005a9f74c86dd6d1HNy09--EVNZ.html?securityId=GRmsWGb1GmQb--A1INALNTn443FvwPRZdpzmBPkj8PNCV0a7IBuDduGxaBwa9da5i9NvK4_DeEDl-TxUhdjg7jNUOiGp9_cC_WGRE8yQEoxWjjndPfiW
腾讯云网络高级后台开发工程师,25-50K,['Golang', 'C', '分布式经验', 'MySQL', 'Redis', '架构设计经验', 'Linux开发/部署经验', 'Python'],本科,5-10年,腾讯,北京,孙女士,免费班车, 住房补贴, 免费早晚餐, 股票期权, 零食下午茶, 餐补, 员工旅游, 年终奖, 包吃, 五险一金, 带薪年假, 定期体检, 免费健身房, 补充医疗保险, 公仔周边活动, 交通补助, 节日福利,https://www.zhipin.com/job_detail/75719cf175795eae1HJy39-4F1NZ.html?securityId=dUGP4UNIVJ13N-N1vHdUh6soDctE5BQDZ6iqLYjgzgY6WvZQ6MaG3zrTG1KppEqbqrZfD_emjo-OonPqPEv95Sb73sTrA2AY0zBh9TECSPc1rinp4Q~~
云计算AI平台开发工程师-西安（云智）,14-22K·14薪,['C++', '高性能'],本科,3-5年,腾讯,西安,范女士,员工旅游, 带薪年假, 住房补贴, 免费班车, 零食下午茶, 节日福利, 免费健身房, 五险一金, 交通补助, 年终奖, 股票期权, 包吃, 公仔周边活动, 免费早晚餐, 定期体检, 餐补, 补充医疗保险,https://www.zhipin.com/job_detail/35f1dc6d116cfa1003Z93t26FVBZ.html?securityId=dH9fALZqbaA0U-D1xALMoPbo5PI8kzRVT8AgCwpdZJKwQdX8fI9skkCM6BOIzOKoaWmMBsPYVZbY7dZjRJaDJng9LgGXGQJnJ_142hSvg9X_eeh2vYU_qLomRkE-XIO6n5sbU3YHIYa1K1YrcT7vN2U~
腾讯云数据库高级工程师,25-50K·16薪,['MySQL', 'MySQL数据库管理经验'],本科,5-10年,腾讯,深圳,张先生,节日福利, 包吃, 零食下午茶, 定期体检, 免费早晚餐, 带薪年假, 五险一金, 免费班车, 交通补助, 住房补贴, 免费健身房, 员工旅游, 餐补, 年终奖, 股票期权, 补充医疗保险, 公仔周边活动,https://www.zhipin.com/job_detail/3c9948a369d1362b1XFz09u0FFFV.html?securityId=zz6ysCr4L7NmK-O196SCPbR0-gtiDVqe4T5ne6ZAgoXLNkIWsybkNnMRiE3UAJ6DDXTInN99mhvt-6fWFhySnE51c819-cSA1sKeJAB-eV8UzIEDG_9x
云网络高级后台研发工程师（北上深）,40-70K·16薪,['C', 'C++', 'Golang', 'nfv', 'quic', 'dpdk'],本科,经验不限,腾讯,北京,黄女士,节日福利, 年终奖, 交通补助, 零食下午茶, 定期体检, 餐补, 公仔周边活动, 包吃, 五险一金, 带薪年假, 员工旅游, 免费班车, 免费早晚餐, 补充医疗保险, 股票期权, 住房补贴, 免费健身房,https://www.zhipin.com/job_detail/4c87296bcdbcc05c1H1609m6GVBZ.html?securityId=QyLzB3u4cVbl6-y145znUl4JcU1uztj5FBUy6SFirVH6ei-imBc2BAijSDXWy7_QRzcb3zP5TdG3MUI4gkr4w9sNbFWpylxSB5oAOAS19t7TQuhim6Vg
运维工程师,15-30K·14薪,['Golang', '实施交付运维', '系统运维', '运维开发/DevOps', 'Python/Shell', '运维经验'],本科,3-5年,腾讯,武汉,李先生,定期体检, 零食下午茶, 节日福利, 员工旅游, 住房补贴, 五险一金, 交通补助, 补充医疗保险, 免费早晚餐, 带薪年假, 包吃, 免费健身房, 公仔周边活动, 股票期权, 餐补, 年终奖, 免费班车,https://www.zhipin.com/job_detail/fa398d1d80e69b2e1HN60tu6ElpV.html?securityId=YJunetLBtRSMX-p1HDZOl_JvImWpvSQvvbQfYoI5zRB79AFSdJlGDKsdPmuOZchkabtuy0BRiqbGQfMrz16CP_vfEoS6MwRgAM9nCWh08TOQmcCrUW4~
游戏研发项目管理,13-20K·14薪,[],本科,3-5年,腾讯,武汉,许先生,有无线网, 节日福利, 定期体检, 公仔周边活动, 交通补助, 带薪年假, 免费健身房, 免费班车, 团建聚餐, 员工旅游, 年终奖, 补充医疗保险, 意外险, 五险一金,https://www.zhipin.com/job_detail/cafa0d8ffeb938c003V409W7GFdX.html?securityId=AqvqxYtFeBkxs-X1c_SKq4erimcOTf3Tn3zOv6XGbfo4i3l-hW1JVKLd_Ld8pvuvOGBONtdwNHgmVAJz7_WO-7bcNoNzqfTNjntzFysmrq-EUi17lQ_89XlEAjeXVNjwy3E4rVn8anG_Ee-J
